DT_PUBLICACAO;TEXTO;N_CURTIDAS;LINK_PUBLICACAO;DATA_DOWNLOAD;URL_ESP
2024-03-05;"No Dia Mundial da Eficiência Energética, a BYD reafirma seu
compromisso com um futuro mais sustentável.

Com sua solução completa de energia limpa, a BYD está ajudando a impulsionar a transição para um futuro mais limpo e eficiente.

Vamos trabalhar juntos para um mundo melhor! 💚🔋
#BYDBrasil #EficiênciaEnergética #Sustentabilidade";91 curtidas;https://www.instagram.com/p/C4JGSVGLAw_/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-06;"Este ano, na Intermodal 2024, a BYD apresenta a empilhadeira ECB25, a transpaleteira PMW20 e o rebocador Green Tug. Todos com bateria de fosfato de ferro-litio.

Além disso, a solução completa de energia limpa BYD também está presente, com módulos fotovoltaicos, inversores e baterias, para uma geração de energia sustentável e eficiente.

Visite a BYD na Intermodal 2024 e conheça nossas soluções logísticas 100% elétricas.";163 curtidas;https://www.instagram.com/p/C4MJZfCu43Q/?img_index=1;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-06;"O rebocador 100% elétrico Green Tug é destaque no estande da BYD na Intermodal 2024.

Com capacidade de 25 toneladas, oferece agilidade e força na movimentação de cargas.

Venha conhecer as soluções logísticas da pioneira em bateria de lítio no Brasil.

#BYDBrasil #GreenTug #LogisticaSustentavel #Intermodal2024";67 curtidas;https://www.instagram.com/p/C4MJr32OB65/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-06;"A BYD apresenta na Intermodal 2024 sua empilhadeira contrabalançada elétrica ECB25.

Com capacidade de carga de 2,5 toneladas, o equipamento possui a maior autonomia do mercado.

Venha conhecer as soluções logísticas da pioneira em bateria de lítio no Brasil.";414 curtidas;https://www.instagram.com/p/C4JxxpiOIg9/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-07;"Ainda dá tempo de conhecer de perto as soluções da BYD que irão garantir mais sustentabilidade para a logística da sua empresa.

Na Intermodal deste ano, a BYD lançou o caminhão 100% elétrico eT5 7.200, que oferece 185km de autonomia.

Fábio Campos, Gerente de Vendas corporativas da BYD, te conta mais sobre esta novidade. Clique no vídeo e confira.

#BYDBrasil #Intermodal2024";358 curtidas;https://www.instagram.com/p/C4Ogzk1Olqs/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-08;"Na BYD Energy, as mulheres na produção são peças-chave na jornada rumo a um futuro sustentável. Além de fabricar soluções de energia limpa, elas impulsionam mudanças positivas e mudam realidades para melhor, dentro e fora da BYD.

Clique no link da bio e conheça a BYD.

#BYD #MulheresNaProdução #EnergiaSustentável";201 curtidas;https://www.instagram.com/p/C4RYNA_uNC2/?img_index=1;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-11;"Agradecemos a sua visita no nosso estande da Intermodal 2024!

As soluções da BYD para geração e armazenamento de energia, mobilidade elétrica e logística sustentável garantem tecnologia e redução de custos à sua empresa.

Entre em contato com nossa equipe pelo e-mail vendas@byd.com, estamos à disposição para atender às suas necessidades.

Até o ano que vem";300 curtidas;https://www.instagram.com/p/C4YUvL5xtLC/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-12;"Descubra o futuro da mobilidade com o ônibus elétrico BYD D9F. Conforto, segurança e sustentabilidade unidos na melhor solução para operações de fretamento e linhas rodoviárias. 🚌⚡
️
Clique no link da bio e conheça toda a linha de mobilidade elétrica BYD.

#BYDBrasil #MobilidadeSustentavel #ÔnibusDoFuturo";235 curtidas;https://www.instagram.com/p/C4bZHEeuptt/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-13;"A transpaleteira PMW20 da BYD é sinônimo de desempenho, resistência e confiabilidade.

A Bateria de fosfato de ferro lítio, somada com tecnologias de gerenciamento desenvolvidas pela BYD, garante carregamento rápido de apenas 1h30.

Com a PMW20 a produtividade está garantida como nunca! 💼🔋

Clique no link da bio para saber mais";59 curtidas;https://www.instagram.com/p/C4d_Y3fuXEe/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-14;"Relembrando momentos incríveis! 🌟 #TBT da Intermodal 2024, onde a BYD brilhou com inovações que estão moldando o futuro sustentável. 🌱

Na vanguarda da tecnologia, Fábio Campos, Gerente de Vendas, compartilhou informações sobre como a BYD está liderando com um portfólio completo que contempla todo o ecossistema eletrificado. 🔋

Junte-se a jornada para um planeta mais verde com a BYD, onde cada produto conta uma história de compromisso com a sustentabilidade. 🌍

#BYDEnergy #BYDBrasil #Sustentabilidade #Inovação #Intermodal2024";417 curtidas;https://www.instagram.com/p/C4f6NAFudlX/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-15;"Na BYD, a inovação surge do investimento, estudo e parcerias estratégicas e eficientes.

No âmbito do PADIS, onde o foco é exclusivamente em semicondutores, o trabalho da BYD é feito lado a lado com instituições e faculdades renomadas, como o Instituto Eldorado, CTI Renato Archer, Unicamp e UFSC.

Juntos, combinamos experiência e recursos para desenvolver soluções avançadas em energia limpa, ao mesmo tempo em que capacitamos uma nova geração de talentos por meio de bolsas de estudo e projetos práticos. 🌱💡

#BYDEnergy #Sustentabilidade #Parceria #Semicondutores #Educação";263 curtidas;https://www.instagram.com/p/C4izMYtr6Ts/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-16;"Na BYD, todo dia é uma oportunidade para impulsionar a conscientização sobre as mudanças climáticas.

Hoje, no Dia Nacional de Conscientização sobre as Mudanças Climáticas, a BYD não só renova o compromisso com soluções sustentáveis, mas também comemora um feito notável. Até 11 de março de 2024, os produtos BYD evitaram a emissão de 51.267.746.289 kg de carbono, o que corresponde à compensação do CO2 de 854.462.438 árvores!

Este é um reflexo do nosso esforço contínuo para pavimentar o caminho para um futuro mais verde e sustentável. 🌍💚

#BYDEnergy #DiaDeConscientização #MudançasClimáticas #Sustentabilidade";241 curtidas;https://www.instagram.com/p/C4lL9rMudel/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-19;"A empilhadeira BYD ECB50 tem capacidade de carga de até 5 toneladas e oferece um desempenho excepcional.

Com 4 rodas para estabilidade extra, a ECB50 enfrenta qualquer desafio e eleva a logística da sua empresa para outro nível.

#EmpilhadeiraEletrica #ECB50 #Eficiência";80 curtidas;https://www.instagram.com/p/C4tQHsPuS5Q/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-22;"A BYD lançou hoje suas soluções de carregamento veicular no evento Charging Day, que aconteceu no Parque Villa Lobos, em São Paulo.

As soluções incluem carregadores wallbox, rápidos e ultra-rapidos, com potências de 7kW a 210kW. E não para por aí: foi lançado o BYD Recharge, o app revolucionário com mais de 2.800 pontos de recarga espalhados pelo país, fruto da parceria entre BYD e Tupinambá. 📲⚡

Junte-se a BYD nessa jornada sustentável e fique por dentro das inovações que estão acelerando o futuro da mobilidade elétrica.

Acesse o link em nossa bio para ler na íntegra sobre as soluções de carregamento BYD.

#BYD #CarregadoresElétricos #MobilidadeSustentável #EnergiaLimpa";1.723 curtidas;https://www.instagram.com/p/C41SGZRrTUu/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-25;"A praticidade da BYD agora você encontra na palma da mão.📱

Acesse o link na bio e faça o download do app BYD Recharge para conferir as estações de carregamento, fazer reservas, pagamentos e muito mais! ⚡

#BYD #BYDBrasil #MobilidadeUrbana #Sustentabilidade #Inovação #Conforto #Segurança #EletricidadeMudaTudo";;https://www.instagram.com/p/C481FOCP-Y-/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-25;"A BYD e a Raízen Gera Desenvolvedora firmaram uma parceria para a construção de nove usinas solares fotovoltaicas distribuídas em quatro estados brasileiros. Com capacidade total de 26,5 Megawatts, este montante corresponde ao abastecimento mensal de energia de 5.500 residências. 🏡💡

A aliança envolve a utilização da expertise da BYD em Full EPC (Engenharia, Compras e Construção, em português) em todos os processos. Do dimensionamento ao acompanhamento da geração após a entrega da obra, a BYD garante total suporte para entregar o melhor projeto possível às empresas que estão liderando a transformação energética.🌱⚡

Clique no link na BIO e saiba mais.";351 curtidas;https://www.instagram.com/p/C49FTxlLlkd/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-26;"Conheça o VUC da BYD: o caminhão eT5 7.200, 100% elétrico e perfeito para o transporte urbano de cargas.

Com autonomia de 185 km e recarga rápida em apenas 2 horas, é a escolha ideal para operações logísticas sustentáveis. 🚚♻️

#BYDBrasil #Sustentabilidade #RecargaRápida #ZeroEmissões";276 curtidas;https://www.instagram.com/p/C4_H2mfuqUP/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-26;"Com 7 milhões de veículos 100% elétricos e híbridos produzidos, a BYD é a primeira montadora a alcançar essa marca no mundo. 🏆⚡

📅 No último ano, o acumulado de vendas chegou a 3,02 milhões de unidades, consolidando a empresa como líder global no segmento.

🔗 Saiba mais clicando em notícias no link da bio";1.780 curtidas;https://www.instagram.com/p/C4_cjpGuFYZ/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-03-27;"A BYD não para de surpreender e quebrar recordes no Brasil. 🚗⚡

No último sábado, durante o Mega Eletric Day, foram vendidos 963 carros 100% elétricos e híbridos em toda a rede de concessionárias BYD.

O modelo mais vendido foi o BYD Dolphin mini, com 312 unidades, seguido do BYD Dolphin EV, com 256 unidades vendidas.

🔗 Veja a lista completa e mais informações clicando em notícias no link da bio";3.650 curtidas;https://www.instagram.com/p/C5ByvBQOP_V/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-02;"Alcance mais eficiência e a produtividade 💼💡

As empilhadeiras 100% elétricas retráteis da BYD tem mastro panorâmico de três estágios, que oferece segurança para alcançar até as prateleiras mais altas.

Descubra a tecnologia BYD e eleve o desempenho da sua operação! 🚀🔋

#BYDBrasil #EmpilhadeirasRetráteis #TecnologiaDePontaNosNegócios";47 curtidas;https://www.instagram.com/p/C5RdJQMueqH/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-04;"Conheça a linha de caminhões elétricos BYD que protegem o planeta enquanto entregam autonomia e economia.

A BYD oferece caminhões de distribuição urbana e para médias distâncias, todos com emissão zero e toda a expertise da pioneira em P&D de caminhões no mundo.

Clique no link da bio e conheça a linha completa BYD para a logística limpa da sua empresa.

#BYD #CaminhãoEletrico #LogísticaVerde";74 curtidas;https://www.instagram.com/p/C5WTuK0OZLQ/?img_index=1;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-04;"Agora você pode contar com a praticidade do carregamento BYD na sua casa!

Com os novos carregadores Wallbox de 7 kW e 22 kW, você terá um carregamento rápido e seguro com a qualidade BYD, sem sair de casa e ainda contribuindo para um planeta mais sustentável.

Acesse o link que na BIO e saiba mais.

#BYD #mobilidadeelétrica #sustentabilidade”";;https://www.instagram.com/p/C5WerA5xWYq/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-05;"A BYD lidera a revolução da eletromobilidade no Brasil com os primeiros ônibus superarticulados elétricos do país! 🚌⚡️

O modelo D11A tem autonomia de 250 km e oferece conforto, sustentabilidade e acessibilidade para a população.

Junte-se a BYD nessa jornada rumo a um futuro mais sustentável! 💚🌎

#BYDBrasil #Eletromobilidade #TransporteSustentável #ÔnibusElétrico";459 curtidas;https://www.instagram.com/p/C5ZMlumuJ1L/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-08;"A BYD estará presente na 6ª Edição da Feira de Recrutamento de Empresas Chinesas no Brasil, uma ação que visa criar uma conexão ainda mais profunda de talentos brasileiros com grandes nomes globais do mercado chinês.

A feira vai acontecer no dia 13 de abril, das 9h às 15h, na ESEG - Faculdade do Grupo Etapa, e terá palestras, networking, entrevistas e recrutamento.

As inscrições são gratuitas e devem ser feitas pelo site https://fremc.iestgroup.com/sign-in.
Esperamos vocês!";375 curtidas;https://www.instagram.com/p/C5g6UQsO5oF/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-09;"Pensados também para jornadas confortáveis 🛣️🚌

Os ônibus BYD possuem suspensão pneumática dianteira e traseira, que proporcionam uma viagem suave, além de coluna de direção regulável para ajustes ergonômicos personalizados.

Conte com a BYD para uma viagem mais agradável

#BYDBrasil #TecnologiaSustentavel #Conforto #Ergonomia";124 curtidas;https://www.instagram.com/p/C5iwLAVOBrL/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-10;"A BYD Energy está marcando presença na 4ª Intersolar Summit Brasil Nordeste, em Fortaleza, com soluções integradas da BYD, além da linha de carregadores. Durante o evento, também foi anunciado em primeira mão o lançamento do módulo fotovoltaico de 610W.

Compacto e eficiente, esse novo módulo é especialmente indicado para fazendas e usinas solares, otimizando o espaço físico e reduzindo os custos de instalação.
Mais uma novidade BYD rumo à geração de energia renovável acessível e eficiente.

Acesse o link na BIO para o conteúdo na íntegra.

#BYDEnergy #IntersolarSummitBrasil #EnergiaSolar";1.113 curtidas;https://www.instagram.com/p/C5mG50txzox/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-10;"No Dia da Engenharia, a BYD ressalta a importância da profissão que transforma desafios em soluções inovadoras e tecnologicamente sustentáveis.

Esse trabalho possibilita as mais de 40 mil patentes ilustradas no hall de patentes BYD que moldam o futuro da mobilidade e da energia limpa. ⚡💡

Clique no link da bio e conheça as soluções BYD.

#BYDBrasil #DiadaEnegenharia #Engenheiro #Sustentabilidade";54 curtidas;https://www.instagram.com/p/C5l0rPgu-ce/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-11;"A BYD está impulsionando o mercado com suas baterias de alta capacidade e tecnologia, proporcionando maior autonomia e durabilidade para os equipamentos logísticos.
As baterias passam por rigorosos testes de qualidade, como altas temperaturas e deformação, que garantem maior segurança para as operações.

Conheça as possibilidades e inovações tecnológicas da BYD.

#BYDBrasil #VeículosElétricos #BateriasInovadoras";78 curtidas;https://www.instagram.com/p/C5og5h8OIG5/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-12;"A BYD agradece a todos pela visita ao estande no 4ª Intersolar Summit Nordeste.

A região nordeste do Brasil desempenha um papel fundamental na estratégia da BYD. Com vastas áreas de sol abundante, é uma das regiões com maior potencial para usinas fotovoltaicas no Brasil.

Acesse o link na BIO e conheça as soluções integradas BYD. Estamos prontos para contribuir com o crescimento da região e tornar o nordeste cada vez mais sustentável.☀️💡

#BYDEnergy #EnergiaSolar #DesenvolvimentoSustentável #IntersolarSummitNordeste";251 curtidas;https://www.instagram.com/p/C5rJd4_x3Qk/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-15;"Com capacidade para até 25 toneladas, o rebocador 100% elétrico BYD Green Tug é silencioso e compacto, ideal para a logística de locais que demandam agilidade na operação, como aeroportos, armazéns e linhas de produção.

Confie na BYD para uma logística mais fácil e tecnológica.

Acesse o link da bio para saber mais. 🚜♻️

#BYDBrasil #GreenTug #TransporteSustentável #Eletromobilidade";55 curtidas;https://www.instagram.com/p/C5yHTcIu1lJ/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-16;"Compacto, ágil e sustentável, o caminhão BYD eT5 7.200 é a escolha certa para operações logísticas last mile.
O caminhão permite realizar as demandas de entregas urbanas com zero emissão de gases poluentes, desde o carregamento das baterias até o destino final.

Saiba mais sobre a linha de caminhões 100% elétricos da BYD

#BYDBrasil #CaminhãoET5 #LogísticaSustentavel #Sustentabilidade";56 curtidas;https://www.instagram.com/p/C50sDp7Otpy/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-17;"As transpaleteiras BYD proporcionam diversos benefícios para o dia a dia da sua operação.

O design ergonômico oferece grande versatilidade para operações diárias de carga e descarga e os dispositivos de segurança, como os freios eletromagnéticos, garantem proteção para os operadores.

Além disso, a tecnologia da bateria de fosfato de ferro lítio proporciona às empresas maior produtividade, reduzindo os custos por operação.

Descubra todos os benefícios no link: https://byd.com.br/transpaleteiras/

#Empilhadeiras #Inovação #BYDBrasil #Operaçõeslogísticas";57 curtidas;https://www.instagram.com/p/C54H0BRObUU/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-19;"A BYD deu início, na última segunda-feira (15), aos testes de seu ônibus elétrico para o transporte de passageiros no aeroporto de Curitiba, Paraná.

O D9W da BYD, silencioso e não poluente, com capacidade de transportar até 80 pessoas, começou a operar nas rotas de embarque e desembarque do aeroporto. Com autonomia para rodar 250 km sem necessidade de recarga, adequa-se às necessidades do aeroporto, por onde passam diariamente cerca de 14 mil pessoas.

O ônibus possui ainda uma característica inclusiva: o conceito Low Entry, que elimina a necessidade de degraus, facilitando o acesso a todos os passageiros.";1.791 curtidas;https://www.instagram.com/p/C59EbzmAOdu/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-22;"Nesse dia da terra a BYD reafirma o seu compromisso com o planeta e a sua missão de ajudar a resfriar a terra em 1°C.

Para alcançar esse objetivo a BYD se propõe a entregar:
☀️ Geração e armazenamento de energia limpa
🚗 Carros elétricos eficientes
🚌 Transporte público com zero emissões
🚚 Transporte de cargas não poluente

Até o dia 11 de março de 2024, o uso dessas soluções já poupou a emissão de 51.267.746.289 kg de carbono.

#BYDBrasil #BYDEnergy #DiaDaTerra #Sustentabilidade";328 curtidas;https://www.instagram.com/p/C6EVtdlOPRY/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-23;"Com zero emissão de carbono e super silenciosos, os ônibus 100% elétricos da BYD redefinem o conceito de transporte sustentável.

O ruído zero durante a operação proporciona conforto e eficiência para as cidades.

Clique no link da bio e descubra o futuro da mobilidade urbana.

#BYDBrasil #TransporteSustentável #MobilidadeUrbana";158 curtidas;https://www.instagram.com/p/C6HBBDOuHVT/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-24;"Otimize seu armazém com as empilhadeiras 100% elétricas BYD. Eficiência, segurança e zero emissão de poluentes.

Faça a transição para uma logística sustentável hoje mesmo! ⚡📦

#BYDBrasil #EmpilhadeirasEletricas #LogisticaSustentavel";90 curtidas;https://www.instagram.com/p/C6KHiTIu3-t/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-25;"A BYD atua em todas as partes da cadeia da mobilidade elétrica, desde a geração de energia e seu armazenamento até o uso nos veículos elétricos.

A BYD embarcou em um caminho que leva ao desenvolvimento verde, ao mesmo tempo em que contribui para o controle da poluição do ar e para a obtenção da neutralidade de carbono.

Junte-se à revolução energética com a BYD ⚡🛣️

#BYDBrasil #EnergiaLimpa #LogísticaSustentável";80 curtidas;https://www.instagram.com/p/C6M30AkO3NA/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-26;"A BYD estará presente na maior feira Internacional do Agronegócio. A Agrishow 2024 acontecerá de 29 de abril a 3 de maio em Ribeirão Preto (SP).

Não perca a chance de conhecer as soluções de energia limpa, armazenamento e mobilidade elétrica da BYD na Agrishow.

#BYDEnergy #Agrishow #EnergiaSolar #MobilidadeEletrica";•;https://www.instagram.com/p/C6PQjWXxlaM/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-04-30;"Segundo a associação brasileira de energia fotovoltaica, a energia solar representa 18% da matriz elétrica do Brasil. Desde 2012, o setor já evitou a emissão de 51,3 milhões de toneladas de CO2.

Uma das principais fabricantes de painéis solares do Brasil, a BYD Energy foi foco de uma materia exibida no RedeTV News em 26/04.

Além de aparecer nas telinhas, a BYD Energy vai instalar um sistema solar completo na sede da emissora, em Osasco (SP). Os módulos fotovoltaicos vão gerar 1,5 MW de energia limpa para alimentar a rede elétrica da emissora. Isso representa uma economia anual de 450 mil reais na conta de luz da RedeTV e menos 300 toneladas de gás carbônico jogadas na atmosfera.

Assista a matéria completa no link da BIO!☀️💼

#BYDEnergy #RedeTV #EnergiaSustentável";1.041 curtidas;https://www.instagram.com/p/C6ZY64ix932/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-01;"A BYD está presente na Agrishow 2024, a maior feira de tecnologia agrícola do Brasil.

Visite-nos no estande E22A e conheça nossas soluções capazes de reduzir os custos de energia da operação do campo com maior segurança e qualidade energética.

#BYDEnergy #Agrishow2024 #Sustentabilidade";306 curtidas;https://www.instagram.com/p/C6cHkcwRoR_/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-02;"Os carros super tecnológicos da BYD você já conhece. Mas você sabia que esta tecnologia vai muito além?

A BYD oferece um ecossistema completo de energia limpa. Desde a geração da energia solar, o seu armazenamento, o carregamento veicular, até o uso na mobilidade elétrica. Tudo de uma única marca.

Construa seus sonhos com a BYD.

#BYD #energiasolar";230 curtidas;https://www.instagram.com/p/C6edl_6rwTp/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-02;"A mais nova versão do BYD TAN EV, o carro que marcou a chegada dos veículos de passeio da BYD no Brasil, chegou ao país.

Entre as principais novidades, estão a bateria mais potente, que garante mais autonomia, e o novo design, mais elegante.

Confira todos os detalhes desse lançamento clicando em notícias no link da bio

#carroeletrico #bydtan";820 curtidas;https://www.instagram.com/p/C6euSPUAi9W/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-03;"Aproveite o último dia de Agrishow para conhecer a bateria MC-I da BYD, uma solução inovadora para otimizar a eficiência no agronegócio. 🌾🔋

A bateria MC-I destaca-se por sua alta densidade energética e design compacto, que minimiza o espaço ocupado e facilita o transporte e a instalação. Além disso, conta com bateria de fosfato de ferro lítio, que garante um ciclo de vida longo e seguro, reforçando sua eficiência e confiabilidade.

Para mais informações, entre em contato conosco pelo e-mail: vendas@byd.com.

#BYD #InovaçãoAgro #TecnologiaSustentável #EnergiaSolar";43 curtidas;https://www.instagram.com/p/C6gdlgjry_L/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-06;"O aplicativo BYD Recharge facilita a experiência de carregamento de veículos elétricos, oferecendo acesso a mais de 2.800 pontos de recarga espalhados pelo Brasil.

Os usuários podem facilmente localizar estações, verificar disponibilidade e realizar pagamentos, tudo através de uma interface intuitiva.

#BYDRecharge #BYD #Inovação #MobilidadeSustentável";68 curtidas;https://www.instagram.com/p/C6o1Jr7RMdj/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-06;"Experimente a energia que acompanha seu ritmo ⚡

A BYD investe no setor de logística interna com tecnologia baseada em três fatores primordiais: utilizar baterias de longa duração, buscar economia de energia e proteger o meio ambiente.

A recarga de oportunidade, feita nos momentos de pausa dos operadores, garante a autonomia de três turnos de trabalho para o equipamento.

#BYD #InovaçãoTecnológica #LogisticaVerde";70 curtidas;https://www.instagram.com/p/C6pB8ceuobp/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-07;"A BYD, desde sua fundação, se dedica a construir um futuro mais verde visando à redução dos impactos nas mudanças climáticas.

Saiba mais sobre as iniciativas sustentáveis no site da BYD.

#BYD #BuildYourDreams #CoolTheEarthByOneDegree";108 curtidas;https://www.instagram.com/p/C6ri4auOARq/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-08;"Com recursos opcionais, como a cabine fechada, as empilhadeiras contrabalançadas 100% elétricas BYD oferecem uma gama de benefícios para tornar a operação mais produtiva e confortável.

Peça já seu orçamento de empilhadeiras BYD.

#BYDBrasil #EmpilhadeiraElétrica #OpcionaisEmpilhadeiras";48 curtidas;https://www.instagram.com/p/C6tmBW1Os9b/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-09;"A BYD entregou, no dia 26 de abril, o primeiro trem da Linha 17-Ouro em cerimônia na China. A nova linha do metrô de São Paulo deve ligar a região do Morumbi ao aeroporto de Congonhas.

Agora, o trem passa por procedimentos de liberação aduaneira e segue para o Brasil logo em seguida, com expectativa de chegada ao porto de Santos em Julho de 2024.

🔗 Confira a matéria na íntegra no link da bio";4.935 curtidas;https://www.instagram.com/p/C6wq_VAg7RD/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
2024-05-10;"Solidária com a situação na região Sul, a BYD transformou suas concessionárias em pontos de arrecadação de doações para as vítimas das enchentes. Além disso está dobrando cada doação realizada durante a campanha.

Saiba quais são as concessionárias BYD aptas a receber doações: https://www.byd.com/br/reconstruindosonhos";654 curtidas;https://www.instagram.com/p/C6zPce8uy_u/;2024-06-02;https://www.instagram.com/byd_brasil?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc0MzIxNw==
